source_dataset_name,target_dataset_name,source_r2,source_RMSE,target_r2,target_RMSE
X_kla240.mat,X_mu0.7.mat,0.8978832364082336,7269.6142578125,0.8523221015930176,8383.79296875
source_dataset_name,target_dataset_name,source_r2,source_RMSE,target_r2,target_RMSE
X_kla240.mat,X_mu0.9.mat,0.8978537321090698,7270.66357421875,0.7983805537223816,9528.71875
source_dataset_name,target_dataset_name,source_r2,source_RMSE,target_r2,target_RMSE
X_kla360.mat,X_mu0.7.mat,0.8978262543678284,7308.49609375,0.8669180274009705,7958.7041015625
source_dataset_name,target_dataset_name,source_r2,source_RMSE,target_r2,target_RMSE
X_kla360.mat,X_mu0.9.mat,0.8978216052055359,7308.66259765625,0.8118950724601746,9203.8251953125
source_dataset_name,target_dataset_name,source_r2,source_RMSE,target_r2,target_RMSE
X_kla480.mat,X_mu0.7.mat,0.8980192542076111,7313.15673828125,0.8690805435180664,7893.77587890625
source_dataset_name,target_dataset_name,source_r2,source_RMSE,target_r2,target_RMSE
X_kla480.mat,X_mu0.9.mat,0.8980298042297363,7312.77783203125,0.812852680683136,9180.3681640625
